,Country,Date,Confirmed,Active,Deaths,Recovered
1918,Poland,3/5/20,1,1,0,0
1919,Poland,3/6/20,5,5,0,0
1920,Poland,3/7/20,5,5,0,0
1921,Poland,3/8/20,11,11,0,0
1922,Poland,3/9/20,16,16,0,0
1923,Portugal,3/10/20,41,41,0,0
1924,Portugal,3/11/20,59,59,0,0
1925,Portugal,3/12/20,59,59,0,0
1926,Portugal,3/13/20,112,111,0,1
1927,Portugal,3/14/20,169,167,0,2
1928,Portugal,3/15/20,245,243,0,2
1929,Portugal,3/16/20,331,328,0,3
1930,Portugal,3/17/20,448,444,1,3
1931,Portugal,3/18/20,448,443,2,3
1932,Portugal,3/19/20,785,779,3,3
1933,Portugal,3/2/20,2,2,0,0
1934,Portugal,3/3/20,2,2,0,0
1935,Portugal,3/4/20,5,5,0,0
1936,Portugal,3/5/20,8,8,0,0
1937,Portugal,3/6/20,13,13,0,0
1938,Portugal,3/7/20,20,20,0,0
1939,Portugal,3/8/20,30,30,0,0
1940,Portugal,3/9/20,30,30,0,0
1941,Puerto Rico,3/14/20,3,3,0,0
1942,Puerto Rico,3/15/20,5,5,0,0
1943,Puerto Rico,3/16/20,5,5,0,0
1944,Puerto Rico,3/17/20,5,5,0,0
1945,Puerto Rico,3/18/20,5,5,0,0
1946,Puerto Rico,3/19/20,5,5,0,0
1947,Qatar,2/29/20,1,1,0,0
1948,Qatar,3/1/20,3,3,0,0
1949,Qatar,3/10/20,24,24,0,0
1950,Qatar,3/11/20,262,262,0,0
1951,Qatar,3/12/20,262,262,0,0
1952,Qatar,3/13/20,320,320,0,0
1953,Qatar,3/14/20,337,333,0,4
1954,Qatar,3/15/20,401,397,0,4
1955,Qatar,3/16/20,439,435,0,4
1956,Qatar,3/17/20,439,435,0,4
1957,Qatar,3/18/20,452,448,0,4
1958,Qatar,3/19/20,460,456,0,4
1959,Qatar,3/2/20,3,3,0,0
1960,Qatar,3/3/20,7,7,0,0
1961,Qatar,3/4/20,8,8,0,0
1962,Qatar,3/5/20,8,8,0,0
1963,Qatar,3/6/20,8,8,0,0
1964,Qatar,3/7/20,8,8,0,0
1965,Qatar,3/8/20,15,15,0,0
1966,Qatar,3/9/20,18,18,0,0
1967,Republic of Serbia,3/10/20,5,5,0,0
1968,Republic of Serbia,3/11/20,12,12,0,0
1969,Republic of Serbia,3/12/20,19,19,0,0
1970,Republic of Serbia,3/13/20,35,35,0,0
1971,Republic of Serbia,3/14/20,46,46,0,0
1972,Republic of Serbia,3/15/20,48,48,0,0
1973,Republic of Serbia,3/16/20,55,54,0,1
1974,Republic of Serbia,3/17/20,65,64,0,1
1975,Republic of Serbia,3/18/20,83,82,0,1
1976,Republic of Serbia,3/19/20,103,102,0,1
1977,Republic of Serbia,3/6/20,1,1,0,0
1978,Republic of Serbia,3/7/20,1,1,0,0
1979,Republic of Serbia,3/8/20,1,1,0,0
1980,Republic of Serbia,3/9/20,1,1,0,0
1981,Romania,2/26/20,1,1,0,0
1982,Romania,2/27/20,1,1,0,0
1983,Romania,2/28/20,3,3,0,0
1984,Romania,2/29/20,3,3,0,0
1985,Romania,3/1/20,3,3,0,0
1986,Romania,3/10/20,25,22,0,3
1987,Romania,3/11/20,45,39,0,6
1988,Romania,3/12/20,49,43,0,6
1989,Romania,3/13/20,89,82,0,7
1990,Romania,3/14/20,123,114,0,9
1991,Romania,3/15/20,131,122,0,9
1992,Romania,3/16/20,158,149,0,9
1993,Romania,3/17/20,184,168,0,16
1994,Romania,3/18/20,260,241,0,19
1995,Romania,3/19/20,277,252,0,25
1996,Romania,3/2/20,3,3,0,0
1997,Romania,3/3/20,3,3,0,0
1998,Romania,3/4/20,4,3,0,1
1999,Romania,3/5/20,6,5,0,1
2000,Romania,3/6/20,9,8,0,1
2001,Romania,3/7/20,9,6,0,3
2002,Romania,3/8/20,15,12,0,3
2003,Romania,3/9/20,15,12,0,3
2004,Russia,1/31/20,2,2,0,0
2005,Russia,2/1/20,2,2,0,0
2006,Russia,2/10/20,2,2,0,0
2007,Russia,2/11/20,2,2,0,0
2008,Russia,2/12/20,2,0,0,2
2009,Russia,2/13/20,2,0,0,2
2010,Russia,2/14/20,2,0,0,2
2011,Russia,2/15/20,2,0,0,2
2012,Russia,2/16/20,2,0,0,2
2013,Russia,2/17/20,2,0,0,2
2014,Russia,2/18/20,2,0,0,2
2015,Russia,2/19/20,2,0,0,2
2016,Russia,2/2/20,2,2,0,0
2017,Russia,2/20/20,2,0,0,2
2018,Russia,2/21/20,2,0,0,2
2019,Russia,2/22/20,2,0,0,2
2020,Russia,2/23/20,2,0,0,2
2021,Russia,2/24/20,2,0,0,2
2022,Russia,2/25/20,2,0,0,2
2023,Russia,2/26/20,2,0,0,2
2024,Russia,2/27/20,2,0,0,2
2025,Russia,2/28/20,2,0,0,2
2026,Russia,2/29/20,2,0,0,2
2027,Russia,2/3/20,2,2,0,0
2028,Russia,2/4/20,2,2,0,0
2029,Russia,2/5/20,2,2,0,0
2030,Russia,2/6/20,2,2,0,0
2031,Russia,2/7/20,2,2,0,0
2032,Russia,2/8/20,2,2,0,0
2033,Russia,2/9/20,2,2,0,0
2034,Russia,3/1/20,2,0,0,2
2035,Russia,3/10/20,20,17,0,3
2036,Russia,3/11/20,20,17,0,3
2037,Russia,3/12/20,28,25,0,3
2038,Russia,3/13/20,45,42,0,3
2039,Russia,3/14/20,59,51,0,8
2040,Russia,3/15/20,63,55,0,8
2041,Russia,3/16/20,90,82,0,8
2042,Russia,3/17/20,114,106,0,8
2043,Russia,3/18/20,147,139,0,8
2044,Russia,3/19/20,199,189,1,9
2045,Russia,3/2/20,3,1,0,2
2046,Russia,3/3/20,3,1,0,2
2047,Russia,3/4/20,3,1,0,2
2048,Russia,3/5/20,4,2,0,2
2049,Russia,3/6/20,13,11,0,2
2050,Russia,3/7/20,13,11,0,2
2051,Russia,3/8/20,17,14,0,3
2052,Russia,3/9/20,17,14,0,3
2053,Rwanda,3/14/20,1,1,0,0
2054,Rwanda,3/15/20,1,1,0,0
2055,Rwanda,3/16/20,5,5,0,0
2056,Rwanda,3/17/20,7,7,0,0
2057,Rwanda,3/18/20,8,8,0,0
2058,Rwanda,3/19/20,8,8,0,0
2059,Saudi Arabia,3/10/20,20,19,0,1
2060,Saudi Arabia,3/11/20,21,20,0,1
2061,Saudi Arabia,3/12/20,45,44,0,1
2062,Saudi Arabia,3/13/20,86,85,0,1
2063,Saudi Arabia,3/14/20,103,102,0,1
2064,Saudi Arabia,3/15/20,103,102,0,1
2065,Saudi Arabia,3/16/20,118,116,0,2
2066,Saudi Arabia,3/17/20,171,165,0,6
2067,Saudi Arabia,3/18/20,171,165,0,6
2068,Saudi Arabia,3/19/20,274,268,0,6
2069,Saudi Arabia,3/2/20,1,1,0,0
2070,Saudi Arabia,3/3/20,1,1,0,0
2071,Saudi Arabia,3/4/20,1,1,0,0
2072,Saudi Arabia,3/5/20,5,5,0,0
2073,Saudi Arabia,3/6/20,5,5,0,0
2074,Saudi Arabia,3/7/20,5,5,0,0
2075,Saudi Arabia,3/8/20,11,11,0,0
2076,Saudi Arabia,3/9/20,15,15,0,0
2077,Senegal,3/10/20,4,3,0,1
2078,Senegal,3/11/20,4,3,0,1
2079,Senegal,3/12/20,4,3,0,1
2080,Senegal,3/13/20,10,9,0,1
2081,Senegal,3/14/20,10,9,0,1
2082,Senegal,3/15/20,24,23,0,1
2083,Senegal,3/16/20,24,22,0,2
2084,Senegal,3/17/20,26,24,0,2
2085,Senegal,3/18/20,31,29,0,2
2086,Senegal,3/19/20,31,29,0,2
2087,Senegal,3/2/20,1,1,0,0
2088,Senegal,3/3/20,2,2,0,0
2089,Senegal,3/4/20,4,4,0,0
2090,Senegal,3/5/20,4,4,0,0
2091,Senegal,3/6/20,4,4,0,0
2092,Senegal,3/7/20,4,4,0,0
2093,Senegal,3/8/20,4,3,0,1
2094,Senegal,3/9/20,4,3,0,1
2095,Slovakia,3/10/20,7,7,0,0
2096,Slovakia,3/11/20,10,10,0,0
2097,Slovakia,3/12/20,16,16,0,0
2098,Slovakia,3/13/20,32,32,0,0
2099,Slovakia,3/14/20,44,44,0,0
2100,Slovakia,3/15/20,54,54,0,0
2101,Slovakia,3/16/20,63,63,0,0
2102,Slovakia,3/17/20,72,72,0,0
2103,Slovakia,3/18/20,105,104,1,0
2104,Slovakia,3/19/20,123,122,1,0
2105,Slovakia,3/6/20,1,1,0,0
2106,Slovakia,3/7/20,1,1,0,0
2107,Slovakia,3/8/20,3,3,0,0
2108,Slovakia,3/9/20,3,3,0,0
2109,Slovenia,3/10/20,31,31,0,0
2110,Slovenia,3/11/20,57,57,0,0
2111,Slovenia,3/12/20,89,89,0,0
2112,Slovenia,3/13/20,141,141,0,0
2113,Slovenia,3/14/20,181,180,1,0
2114,Slovenia,3/15/20,219,218,1,0
2115,Slovenia,3/16/20,253,252,1,0
2116,Slovenia,3/17/20,275,274,1,0
2117,Slovenia,3/18/20,275,274,1,0
2118,Slovenia,3/19/20,286,285,1,0
2119,Slovenia,3/5/20,2,2,0,0
2120,Slovenia,3/6/20,7,7,0,0
2121,Slovenia,3/7/20,7,7,0,0
2122,Slovenia,3/8/20,16,16,0,0
2123,Slovenia,3/9/20,16,16,0,0
2124,Somalia,3/16/20,1,1,0,0
2125,Somalia,3/17/20,1,1,0,0
2126,Somalia,3/18/20,1,1,0,0
2127,Somalia,3/19/20,1,1,0,0
2128,South Africa,3/10/20,7,7,0,0
2129,South Africa,3/11/20,13,13,0,0
2130,South Africa,3/12/20,17,17,0,0
2131,South Africa,3/13/20,24,24,0,0
2132,South Africa,3/14/20,38,38,0,0
2133,South Africa,3/15/20,51,51,0,0
2134,South Africa,3/16/20,62,62,0,0
2135,South Africa,3/17/20,62,62,0,0
2136,South Africa,3/18/20,116,116,0,0
2137,South Africa,3/19/20,150,150,0,0
2138,South Africa,3/5/20,1,1,0,0
2139,South Africa,3/6/20,1,1,0,0
2140,South Africa,3/7/20,1,1,0,0
2141,South Africa,3/8/20,3,3,0,0
2142,South Africa,3/9/20,3,3,0,0
2143,South Korea,1/22/20,1,1,0,0
2144,South Korea,1/23/20,1,1,0,0
2145,South Korea,1/24/20,2,2,0,0
2146,South Korea,1/25/20,2,2,0,0
2147,South Korea,1/26/20,3,3,0,0
2148,South Korea,1/27/20,4,4,0,0
2149,South Korea,1/28/20,4,4,0,0
2150,South Korea,1/29/20,4,4,0,0
2151,South Korea,1/30/20,4,4,0,0
2152,South Korea,1/31/20,11,11,0,0
2153,South Korea,2/1/20,12,12,0,0
2154,South Korea,2/10/20,27,24,0,3
2155,South Korea,2/11/20,28,25,0,3
2156,South Korea,2/12/20,28,21,0,7
2157,South Korea,2/13/20,28,21,0,7
2158,South Korea,2/14/20,28,21,0,7
2159,South Korea,2/15/20,28,19,0,9
2160,South Korea,2/16/20,29,20,0,9
2161,South Korea,2/17/20,30,20,0,10
2162,South Korea,2/18/20,31,19,0,12
2163,South Korea,2/19/20,31,19,0,12
2164,South Korea,2/2/20,15,15,0,0
2165,South Korea,2/20/20,104,87,1,16
2166,South Korea,2/21/20,204,186,2,16
2167,South Korea,2/22/20,433,415,2,16
2168,South Korea,2/23/20,602,578,6,18
2169,South Korea,2/24/20,833,807,8,18
2170,South Korea,2/25/20,977,945,10,22
2171,South Korea,2/26/20,1261,1227,12,22
2172,South Korea,2/27/20,1766,1731,13,22
2173,South Korea,2/28/20,2337,2302,13,22
2174,South Korea,2/29/20,3150,3107,16,27
2175,South Korea,2/3/20,15,15,0,0
2176,South Korea,2/4/20,16,16,0,0
2177,South Korea,2/5/20,19,19,0,0
2178,South Korea,2/6/20,23,23,0,0
2179,South Korea,2/7/20,24,23,0,1
2180,South Korea,2/8/20,24,23,0,1
2181,South Korea,2/9/20,25,22,0,3
2182,South Korea,3/1/20,3736,3689,17,30
2183,South Korea,3/10/20,7513,7212,54,247
2184,South Korea,3/11/20,7755,7407,60,288
2185,South Korea,3/12/20,7869,7470,66,333
2186,South Korea,3/13/20,7979,7403,66,510
2187,South Korea,3/14/20,8086,7504,72,510
2188,South Korea,3/15/20,8162,7577,75,510
2189,South Korea,3/16/20,8236,7024,75,1137
2190,South Korea,3/17/20,8320,6832,81,1407
2191,South Korea,3/18/20,8413,6789,84,1540
2192,South Korea,3/19/20,8565,6934,91,1540
2193,South Korea,3/2/20,4335,4277,28,30
2194,South Korea,3/3/20,5186,5128,28,30
2195,South Korea,3/4/20,5621,5545,35,41
2196,South Korea,3/5/20,6088,6012,35,41
2197,South Korea,3/6/20,6593,6416,42,135
2198,South Korea,3/7/20,7041,6862,44,135
2199,South Korea,3/8/20,7314,7146,50,118
2200,South Korea,3/9/20,7478,7307,53,118
2201,Spain,2/1/20,1,1,0,0
2202,Spain,2/10/20,2,2,0,0
2203,Spain,2/11/20,2,2,0,0
2204,Spain,2/12/20,2,2,0,0
2205,Spain,2/13/20,2,2,0,0
2206,Spain,2/14/20,2,2,0,0
2207,Spain,2/15/20,2,0,0,2
2208,Spain,2/16/20,2,0,0,2
2209,Spain,2/17/20,2,0,0,2
2210,Spain,2/18/20,2,0,0,2
2211,Spain,2/19/20,2,0,0,2
2212,Spain,2/2/20,1,1,0,0
2213,Spain,2/20/20,2,0,0,2
2214,Spain,2/21/20,2,0,0,2
2215,Spain,2/22/20,2,0,0,2
2216,Spain,2/23/20,2,0,0,2
2217,Spain,2/24/20,2,0,0,2
2218,Spain,2/25/20,6,4,0,2
2219,Spain,2/26/20,13,11,0,2
2220,Spain,2/27/20,15,13,0,2
2221,Spain,2/28/20,32,30,0,2
2222,Spain,2/29/20,45,43,0,2
2223,Spain,2/3/20,1,1,0,0
2224,Spain,2/4/20,1,1,0,0
2225,Spain,2/5/20,1,1,0,0
2226,Spain,2/6/20,1,1,0,0
2227,Spain,2/7/20,1,1,0,0
2228,Spain,2/8/20,1,1,0,0
2229,Spain,2/9/20,2,2,0,0
2230,Spain,3/1/20,84,82,0,2
2231,Spain,3/10/20,1696,1628,35,33
2232,Spain,3/11/20,2278,2040,54,184
2233,Spain,3/12/20,2278,2039,55,184
2234,Spain,3/13/20,5233,4906,133,194
2235,Spain,3/14/20,6392,5679,195,518
2236,Spain,3/15/20,7799,6992,289,518
2237,Spain,3/16/20,9943,9070,342,531
2238,Spain,3/17/20,11751,10189,533,1029
2239,Spain,3/18/20,13918,12212,623,1083
2240,Spain,3/19/20,17973,16034,830,1109
2241,Spain,3/2/20,120,118,0,2
2242,Spain,3/3/20,165,162,1,2
2243,Spain,3/4/20,223,219,2,2
2244,Spain,3/5/20,260,255,3,2
2245,Spain,3/6/20,401,394,5,2
2246,Spain,3/7/20,501,461,10,30
2247,Spain,3/8/20,674,627,17,30
2248,Spain,3/9/20,1074,1014,28,32
2249,Sri Lanka,1/27/20,1,1,0,0
2250,Sri Lanka,1/28/20,1,1,0,0
2251,Sri Lanka,1/29/20,1,1,0,0
2252,Sri Lanka,1/30/20,1,1,0,0
2253,Sri Lanka,1/31/20,1,1,0,0
2254,Sri Lanka,2/1/20,1,1,0,0
2255,Sri Lanka,2/10/20,1,0,0,1
2256,Sri Lanka,2/11/20,1,0,0,1
2257,Sri Lanka,2/12/20,1,0,0,1
2258,Sri Lanka,2/13/20,1,0,0,1
2259,Sri Lanka,2/14/20,1,0,0,1
2260,Sri Lanka,2/15/20,1,0,0,1
2261,Sri Lanka,2/16/20,1,0,0,1
2262,Sri Lanka,2/17/20,1,0,0,1
2263,Sri Lanka,2/18/20,1,0,0,1
2264,Sri Lanka,2/19/20,1,0,0,1
2265,Sri Lanka,2/2/20,1,1,0,0
2266,Sri Lanka,2/20/20,1,0,0,1
2267,Sri Lanka,2/21/20,1,0,0,1
2268,Sri Lanka,2/22/20,1,0,0,1
2269,Sri Lanka,2/23/20,1,0,0,1
2270,Sri Lanka,2/24/20,1,0,0,1
2271,Sri Lanka,2/25/20,1,0,0,1
2272,Sri Lanka,2/26/20,1,0,0,1
2273,Sri Lanka,2/27/20,1,0,0,1
2274,Sri Lanka,2/28/20,1,0,0,1
2275,Sri Lanka,2/29/20,1,0,0,1
2276,Sri Lanka,2/3/20,1,1,0,0
2277,Sri Lanka,2/4/20,1,1,0,0
2278,Sri Lanka,2/5/20,1,1,0,0
2279,Sri Lanka,2/6/20,1,1,0,0
2280,Sri Lanka,2/7/20,1,1,0,0
2281,Sri Lanka,2/8/20,1,0,0,1
2282,Sri Lanka,2/9/20,1,0,0,1
2283,Sri Lanka,3/1/20,1,0,0,1
2284,Sri Lanka,3/10/20,1,0,0,1
2285,Sri Lanka,3/11/20,2,1,0,1
2286,Sri Lanka,3/12/20,2,1,0,1
2287,Sri Lanka,3/13/20,6,5,0,1
2288,Sri Lanka,3/14/20,10,9,0,1
2289,Sri Lanka,3/15/20,18,17,0,1
2290,Sri Lanka,3/16/20,28,27,0,1
2291,Sri Lanka,3/17/20,44,43,0,1
2292,Sri Lanka,3/18/20,51,50,0,1
2293,Sri Lanka,3/19/20,60,57,0,3
2294,Sri Lanka,3/2/20,1,0,0,1
2295,Sri Lanka,3/3/20,1,0,0,1
2296,Sri Lanka,3/4/20,1,0,0,1
2297,Sri Lanka,3/5/20,1,0,0,1
2298,Sri Lanka,3/6/20,1,0,0,1
2299,Sri Lanka,3/7/20,1,0,0,1
2300,Sri Lanka,3/8/20,1,0,0,1
2301,Sri Lanka,3/9/20,1,0,0,1
2302,Sudan,3/13/20,1,0,1,0
2303,Sudan,3/14/20,1,0,1,0
2304,Sudan,3/15/20,1,0,1,0
2305,Sudan,3/16/20,1,0,1,0
2306,Sudan,3/17/20,1,0,1,0
2307,Sudan,3/18/20,2,1,1,0
2308,Sudan,3/19/20,2,1,1,0
2309,Suriname,3/14/20,1,1,0,0
2310,Suriname,3/15/20,1,1,0,0
2311,Suriname,3/16/20,1,1,0,0
2312,Suriname,3/17/20,1,1,0,0
2313,Suriname,3/18/20,1,1,0,0
2314,Suriname,3/19/20,1,1,0,0
2315,Sweden,1/31/20,1,1,0,0
2316,Sweden,2/1/20,1,1,0,0
2317,Sweden,2/10/20,1,1,0,0
2318,Sweden,2/11/20,1,1,0,0
2319,Sweden,2/12/20,1,1,0,0
2320,Sweden,2/13/20,1,1,0,0
2321,Sweden,2/14/20,1,1,0,0
2322,Sweden,2/15/20,1,1,0,0
2323,Sweden,2/16/20,1,1,0,0
2324,Sweden,2/17/20,1,1,0,0
2325,Sweden,2/18/20,1,1,0,0
2326,Sweden,2/19/20,1,1,0,0
2327,Sweden,2/2/20,1,1,0,0
2328,Sweden,2/20/20,1,1,0,0
2329,Sweden,2/21/20,1,1,0,0
2330,Sweden,2/22/20,1,1,0,0
2331,Sweden,2/23/20,1,1,0,0
2332,Sweden,2/24/20,1,1,0,0
2333,Sweden,2/25/20,1,1,0,0
2334,Sweden,2/26/20,2,2,0,0
2335,Sweden,2/27/20,7,7,0,0
2336,Sweden,2/28/20,7,7,0,0
2337,Sweden,2/29/20,12,12,0,0
2338,Sweden,2/3/20,1,1,0,0
2339,Sweden,2/4/20,1,1,0,0
2340,Sweden,2/5/20,1,1,0,0
2341,Sweden,2/6/20,1,1,0,0
2342,Sweden,2/7/20,1,1,0,0
2343,Sweden,2/8/20,1,1,0,0
2344,Sweden,2/9/20,1,1,0,0
2345,Sweden,3/1/20,14,14,0,0
2346,Sweden,3/10/20,355,354,0,1
2347,Sweden,3/11/20,500,498,1,1
2348,Sweden,3/12/20,599,597,1,1
2349,Sweden,3/13/20,814,812,1,1
2350,Sweden,3/14/20,961,958,2,1
2351,Sweden,3/15/20,1022,1018,3,1
2352,Sweden,3/16/20,1103,1096,6,1
2353,Sweden,3/17/20,1190,1182,7,1
2354,Sweden,3/18/20,1279,1268,10,1
2355,Sweden,3/19/20,1439,1412,11,16
2356,Sweden,3/2/20,15,15,0,0
2357,Sweden,3/3/20,21,21,0,0
2358,Sweden,3/4/20,35,35,0,0
2359,Sweden,3/5/20,94,94,0,0
2360,Sweden,3/6/20,101,101,0,0
2361,Sweden,3/7/20,161,161,0,0
2362,Sweden,3/8/20,203,203,0,0
2363,Sweden,3/9/20,248,247,0,1
2364,Switzerland,2/25/20,1,1,0,0
2365,Switzerland,2/26/20,1,1,0,0
2366,Switzerland,2/27/20,8,8,0,0
2367,Switzerland,2/28/20,8,8,0,0
2368,Switzerland,2/29/20,18,18,0,0
2369,Switzerland,3/1/20,27,27,0,0
2370,Switzerland,3/10/20,491,485,3,3
2371,Switzerland,3/11/20,652,644,4,4
2372,Switzerland,3/12/20,652,644,4,4
2373,Switzerland,3/13/20,1139,1124,11,4
2374,Switzerland,3/14/20,1359,1342,13,4
2375,Switzerland,3/15/20,2200,2182,14,4
2376,Switzerland,3/16/20,2200,2182,14,4
2377,Switzerland,3/17/20,2700,2669,27,4
2378,Switzerland,3/18/20,3028,2985,28,15
2379,Switzerland,3/19/20,4075,4019,41,15
2380,Switzerland,3/2/20,42,42,0,0
2381,Switzerland,3/3/20,56,54,0,2
2382,Switzerland,3/4/20,90,87,0,3
2383,Switzerland,3/5/20,114,110,1,3
2384,Switzerland,3/6/20,214,210,1,3
2385,Switzerland,3/7/20,268,264,1,3
2386,Switzerland,3/8/20,337,332,2,3
2387,Switzerland,3/9/20,374,369,2,3
2388,Taiwan,1/22/20,1,1,0,0
2389,Taiwan,1/23/20,1,1,0,0
2390,Taiwan,1/24/20,3,3,0,0
2391,Taiwan,1/25/20,3,3,0,0
2392,Taiwan,1/26/20,4,4,0,0
2393,Taiwan,1/27/20,5,5,0,0
2394,Taiwan,1/28/20,8,8,0,0
2395,Taiwan,1/29/20,8,8,0,0
2396,Taiwan,1/30/20,9,9,0,0
2397,Taiwan,1/31/20,10,10,0,0
2398,Taiwan,2/1/20,10,10,0,0
2399,Taiwan,2/10/20,18,17,0,1
2400,Taiwan,2/11/20,18,17,0,1
2401,Taiwan,2/12/20,18,17,0,1
2402,Taiwan,2/13/20,18,17,0,1
2403,Taiwan,2/14/20,18,16,0,2
2404,Taiwan,2/15/20,18,16,0,2
2405,Taiwan,2/16/20,20,17,1,2
2406,Taiwan,2/17/20,22,19,1,2
2407,Taiwan,2/18/20,22,19,1,2
2408,Taiwan,2/19/20,23,20,1,2
2409,Taiwan,2/2/20,10,10,0,0
2410,Taiwan,2/20/20,24,21,1,2
2411,Taiwan,2/21/20,26,23,1,2
2412,Taiwan,2/22/20,26,23,1,2
2413,Taiwan,2/23/20,28,25,1,2
2414,Taiwan,2/24/20,30,24,1,5
2415,Taiwan,2/25/20,31,25,1,5
2416,Taiwan,2/26/20,32,26,1,5
2417,Taiwan,2/27/20,32,26,1,5
2418,Taiwan,2/28/20,34,27,1,6
2419,Taiwan,2/29/20,39,29,1,9
2420,Taiwan,2/3/20,10,10,0,0
2421,Taiwan,2/4/20,11,11,0,0
2422,Taiwan,2/5/20,11,11,0,0
2423,Taiwan,2/6/20,16,15,0,1
2424,Taiwan,2/7/20,16,15,0,1
2425,Taiwan,2/8/20,17,16,0,1
2426,Taiwan,2/9/20,18,17,0,1
2427,Taiwan,3/1/20,40,30,1,9
2428,Taiwan,3/10/20,47,29,1,17
2429,Taiwan,3/11/20,48,30,1,17
2430,Taiwan,3/12/20,49,28,1,20
2431,Taiwan,3/13/20,50,29,1,20
2432,Taiwan,3/14/20,53,32,1,20
2433,Taiwan,3/15/20,59,38,1,20
2434,Taiwan,3/16/20,67,46,1,20
2435,Taiwan,3/17/20,77,54,1,22
2436,Taiwan,3/18/20,100,77,1,22
2437,Taiwan,3/19/20,108,81,1,26
2438,Taiwan,3/2/20,41,28,1,12
2439,Taiwan,3/3/20,42,29,1,12
2440,Taiwan,3/4/20,42,29,1,12
2441,Taiwan,3/5/20,44,31,1,12
2442,Taiwan,3/6/20,45,32,1,12
2443,Taiwan,3/7/20,45,32,1,12
2444,Taiwan,3/8/20,45,31,1,13
2445,Taiwan,3/9/20,45,29,1,15
2446,Thailand,1/22/20,2,2,0,0
2447,Thailand,1/23/20,3,3,0,0
2448,Thailand,1/24/20,5,5,0,0
2449,Thailand,1/25/20,7,7,0,0
2450,Thailand,1/26/20,8,6,0,2
2451,Thailand,1/27/20,8,6,0,2
2452,Thailand,1/28/20,14,9,0,5
2453,Thailand,1/29/20,14,9,0,5
2454,Thailand,1/30/20,14,9,0,5
2455,Thailand,1/31/20,19,14,0,5
2456,Thailand,2/1/20,19,14,0,5
2457,Thailand,2/10/20,32,22,0,10
2458,Thailand,2/11/20,33,23,0,10
2459,Thailand,2/12/20,33,23,0,10
2460,Thailand,2/13/20,33,21,0,12
2461,Thailand,2/14/20,33,21,0,12
2462,Thailand,2/15/20,33,21,0,12
2463,Thailand,2/16/20,34,20,0,14
2464,Thailand,2/17/20,35,20,0,15
2465,Thailand,2/18/20,35,20,0,15
2466,Thailand,2/19/20,35,20,0,15
2467,Thailand,2/2/20,19,14,0,5
2468,Thailand,2/20/20,35,20,0,15
2469,Thailand,2/21/20,35,18,0,17
2470,Thailand,2/22/20,35,18,0,17
2471,Thailand,2/23/20,35,14,0,21
2472,Thailand,2/24/20,35,14,0,21
2473,Thailand,2/25/20,37,15,0,22
2474,Thailand,2/26/20,40,18,0,22
2475,Thailand,2/27/20,40,18,0,22
2476,Thailand,2/28/20,41,13,0,28
2477,Thailand,2/29/20,42,14,0,28
2478,Thailand,2/3/20,19,14,0,5
2479,Thailand,2/4/20,25,20,0,5
2480,Thailand,2/5/20,25,20,0,5
2481,Thailand,2/6/20,25,20,0,5
2482,Thailand,2/7/20,25,20,0,5
2483,Thailand,2/8/20,32,22,0,10
2484,Thailand,2/9/20,32,22,0,10
2485,Thailand,3/1/20,42,13,1,28
2486,Thailand,3/10/20,53,19,1,33
2487,Thailand,3/11/20,59,24,1,34
2488,Thailand,3/12/20,70,35,1,34
2489,Thailand,3/13/20,75,39,1,35
2490,Thailand,3/14/20,82,46,1,35
2491,Thailand,3/15/20,114,78,1,35
2492,Thailand,3/16/20,147,111,1,35
2493,Thailand,3/17/20,177,135,1,41
2494,Thailand,3/18/20,212,169,1,42
2495,Thailand,3/19/20,272,229,1,42
2496,Thailand,3/2/20,43,11,1,31
2497,Thailand,3/3/20,43,11,1,31
2498,Thailand,3/4/20,43,11,1,31
2499,Thailand,3/5/20,47,15,1,31
2500,Thailand,3/6/20,48,16,1,31
2501,Thailand,3/7/20,50,18,1,31
2502,Thailand,3/8/20,50,18,1,31
2503,Thailand,3/9/20,50,18,1,31
2504,Togo,3/10/20,1,1,0,0
2505,Togo,3/11/20,1,1,0,0
2506,Togo,3/12/20,1,1,0,0
2507,Togo,3/13/20,1,1,0,0
2508,Togo,3/14/20,1,1,0,0
2509,Togo,3/15/20,1,1,0,0
2510,Togo,3/16/20,1,1,0,0
2511,Togo,3/17/20,1,1,0,0
2512,Togo,3/18/20,1,1,0,0
2513,Togo,3/19/20,1,1,0,0
2514,Togo,3/6/20,1,1,0,0
2515,Togo,3/7/20,1,1,0,0
2516,Togo,3/8/20,1,1,0,0
2517,Togo,3/9/20,1,1,0,0
2518,Trinidad and Tobago,3/14/20,2,2,0,0
2519,Trinidad and Tobago,3/15/20,2,2,0,0
2520,Trinidad and Tobago,3/16/20,4,4,0,0
2521,Trinidad and Tobago,3/17/20,5,5,0,0
2522,Trinidad and Tobago,3/18/20,7,7,0,0
2523,Trinidad and Tobago,3/19/20,9,9,0,0
2524,Tunisia,3/10/20,5,5,0,0
2525,Tunisia,3/11/20,7,7,0,0
2526,Tunisia,3/12/20,7,7,0,0
2527,Tunisia,3/13/20,16,16,0,0
2528,Tunisia,3/14/20,18,18,0,0
2529,Tunisia,3/15/20,18,18,0,0
2530,Tunisia,3/16/20,20,20,0,0
2531,Tunisia,3/17/20,24,24,0,0
2532,Tunisia,3/18/20,29,29,0,0
